season,round,driver,driver_points,driver_wins,driver_standings_pos
2011,19,chandhok,0.0,0.0,28.0
2012,1,button,0.0,0.0,0.0
2012,1,vettel,0.0,0.0,0.0
2012,1,hamilton,0.0,0.0,0.0
2012,1,webber,0.0,0.0,0.0
2012,1,alonso,0.0,0.0,0.0
2012,1,kobayashi,0.0,0.0,0.0
2012,1,raikkonen,0.0,0.0,0.0
2012,1,perez,0.0,0.0,0.0
2012,1,ricciardo,0.0,0.0,0.0
2012,1,resta,0.0,0.0,0.0
2012,1,vergne,0.0,0.0,0.0
2012,1,rosberg,0.0,0.0,0.0
2012,1,maldonado,0.0,0.0,0.0
2012,1,glock,0.0,0.0,0.0
2012,1,pic,0.0,0.0,0.0
2012,1,bruno_senna,0.0,0.0,0.0
2012,1,massa,0.0,0.0,0.0
2012,1,kovalainen,0.0,0.0,0.0
2012,1,petrov,0.0,0.0,0.0
2012,1,michael_schumacher,0.0,0.0,0.0
2012,1,grosjean,0.0,0.0,0.0
2012,1,hulkenberg,0.0,0.0,0.0
2012,1,rosa,0.0,0.0,0.0
2012,1,karthikeyan,0.0,0.0,0.0
2012,2,alonso,10.0,0.0,5.0
2012,2,hamilton,15.0,0.0,3.0
2012,2,button,25.0,1.0,1.0
2012,2,webber,12.0,0.0,4.0
2012,2,perez,4.0,0.0,8.0
2012,2,vettel,18.0,0.0,2.0
2012,2,raikkonen,6.0,0.0,7.0
2012,2,bruno_senna,0.0,0.0,16.0
2012,2,kobayashi,8.0,0.0,6.0
2012,2,resta,1.0,0.0,10.0
2012,2,vergne,0.0,0.0,11.0
2012,2,ricciardo,2.0,0.0,9.0
2012,2,hulkenberg,0.0,0.0,22.0
2012,2,michael_schumacher,0.0,0.0,20.0
2012,2,rosberg,0.0,0.0,12.0
2012,2,maldonado,0.0,0.0,13.0
2012,2,glock,0.0,0.0,14.0
2012,2,pic,0.0,0.0,15.0
2012,2,massa,0.0,0.0,17.0
2012,2,petrov,0.0,0.0,19.0
2012,2,kovalainen,0.0,0.0,18.0
2012,2,karthikeyan,0.0,0.0,24.0
2012,2,rosa,0.0,0.0,23.0
2012,2,grosjean,0.0,0.0,21.0
2012,3,hamilton,30.0,0.0,2.0
2012,3,button,25.0,1.0,3.0
2012,3,alonso,35.0,1.0,1.0
2012,3,webber,24.0,0.0,4.0
2012,3,vettel,18.0,0.0,6.0
2012,3,rosberg,0.0,0.0,15.0
2012,3,perez,22.0,0.0,5.0
2012,3,raikkonen,16.0,0.0,7.0
2012,3,bruno_senna,8.0,0.0,8.0
2012,3,kobayashi,8.0,0.0,9.0
2012,3,grosjean,0.0,0.0,24.0
2012,3,resta,7.0,0.0,10.0
2012,3,vergne,4.0,0.0,11.0
2012,3,maldonado,0.0,0.0,16.0
2012,3,ricciardo,2.0,0.0,12.0
2012,3,hulkenberg,2.0,0.0,13.0
2012,3,michael_schumacher,1.0,0.0,14.0
2012,3,massa,0.0,0.0,19.0
2012,3,glock,0.0,0.0,17.0
2012,3,pic,0.0,0.0,18.0
2012,3,petrov,0.0,0.0,20.0
2012,3,kovalainen,0.0,0.0,21.0
2012,3,rosa,0.0,0.0,23.0
2012,3,karthikeyan,0.0,0.0,22.0
2012,4,vettel,28.0,0.0,5.0
2012,4,hamilton,45.0,0.0,1.0
2012,4,webber,36.0,0.0,4.0
2012,4,button,43.0,1.0,2.0
2012,4,alonso,37.0,1.0,3.0
2012,4,rosberg,25.0,1.0,6.0
2012,4,raikkonen,16.0,0.0,8.0
2012,4,grosjean,8.0,0.0,11.0
2012,4,perez,22.0,0.0,7.0
2012,4,resta,7.0,0.0,12.0
2012,4,bruno_senna,14.0,0.0,9.0
2012,4,kobayashi,9.0,0.0,10.0
2012,4,vergne,4.0,0.0,13.0
2012,4,maldonado,4.0,0.0,14.0
2012,4,ricciardo,2.0,0.0,15.0
2012,4,hulkenberg,2.0,0.0,16.0
2012,4,massa,0.0,0.0,18.0
2012,4,michael_schumacher,1.0,0.0,17.0
2012,4,glock,0.0,0.0,19.0
2012,4,pic,0.0,0.0,20.0
2012,4,petrov,0.0,0.0,21.0
2012,4,kovalainen,0.0,0.0,22.0
2012,4,rosa,0.0,0.0,23.0
2012,4,karthikeyan,0.0,0.0,24.0
2012,5,vettel,53.0,1.0,1.0
2012,5,alonso,43.0,1.0,5.0
2012,5,hamilton,49.0,0.0,2.0
2012,5,raikkonen,34.0,0.0,7.0
2012,5,webber,48.0,0.0,3.0
2012,5,button,43.0,1.0,4.0
2012,5,rosberg,35.0,1.0,6.0
2012,5,grosjean,23.0,0.0,8.0
2012,5,maldonado,4.0,0.0,14.0
2012,5,perez,22.0,0.0,9.0
2012,5,kobayashi,9.0,0.0,12.0
2012,5,resta,15.0,0.0,10.0
2012,5,bruno_senna,14.0,0.0,11.0
2012,5,vergne,4.0,0.0,13.0
2012,5,hulkenberg,2.0,0.0,16.0
2012,5,ricciardo,2.0,0.0,15.0
2012,5,massa,2.0,0.0,17.0
2012,5,michael_schumacher,2.0,0.0,18.0
2012,5,glock,0.0,0.0,19.0
2012,5,pic,0.0,0.0,20.0
2012,5,petrov,0.0,0.0,21.0
2012,5,kovalainen,0.0,0.0,22.0
2012,5,rosa,0.0,0.0,23.0
2012,5,karthikeyan,0.0,0.0,24.0
2012,6,alonso,61.0,1.0,2.0
2012,6,vettel,61.0,1.0,1.0
2012,6,webber,48.0,0.0,5.0
2012,6,hamilton,53.0,0.0,3.0
2012,6,rosberg,41.0,1.0,7.0
2012,6,raikkonen,49.0,0.0,4.0
2012,6,button,45.0,1.0,6.0
2012,6,grosjean,35.0,0.0,8.0
2012,6,maldonado,29.0,1.0,9.0
2012,6,perez,22.0,0.0,10.0
2012,6,resta,15.0,0.0,12.0
2012,6,kobayashi,19.0,0.0,11.0
2012,6,bruno_senna,14.0,0.0,13.0
2012,6,massa,2.0,0.0,17.0
2012,6,hulkenberg,3.0,0.0,15.0
2012,6,vergne,4.0,0.0,14.0
2012,6,ricciardo,2.0,0.0,16.0
2012,6,michael_schumacher,2.0,0.0,18.0
2012,6,kovalainen,0.0,0.0,22.0
2012,6,glock,0.0,0.0,19.0
2012,6,pic,0.0,0.0,20.0
2012,6,karthikeyan,0.0,0.0,24.0
2012,6,petrov,0.0,0.0,21.0
2012,6,rosa,0.0,0.0,23.0
2012,7,hamilton,63.0,0.0,4.0
2012,7,alonso,76.0,1.0,1.0
2012,7,vettel,73.0,1.0,2.0
2012,7,webber,73.0,1.0,3.0
2012,7,rosberg,59.0,1.0,5.0
2012,7,raikkonen,51.0,0.0,6.0
2012,7,grosjean,35.0,0.0,8.0
2012,7,button,45.0,1.0,7.0
2012,7,perez,22.0,0.0,10.0
2012,7,maldonado,29.0,1.0,9.0
2012,7,kobayashi,19.0,0.0,12.0
2012,7,resta,21.0,0.0,11.0
2012,7,bruno_senna,15.0,0.0,13.0
2012,7,massa,10.0,0.0,14.0
2012,7,hulkenberg,7.0,0.0,15.0
2012,7,vergne,4.0,0.0,16.0
2012,7,ricciardo,2.0,0.0,17.0
2012,7,michael_schumacher,2.0,0.0,18.0
2012,7,kovalainen,0.0,0.0,19.0
2012,7,glock,0.0,0.0,20.0
2012,7,pic,0.0,0.0,21.0
2012,7,karthikeyan,0.0,0.0,22.0
2012,7,petrov,0.0,0.0,23.0
2012,7,rosa,0.0,0.0,24.0
2012,8,alonso,86.0,1.0,2.0
2012,8,webber,79.0,1.0,4.0
2012,8,hamilton,88.0,1.0,1.0
2012,8,vettel,85.0,1.0,3.0
2012,8,rosberg,67.0,1.0,5.0
2012,8,raikkonen,55.0,0.0,6.0
2012,8,grosjean,53.0,0.0,7.0
2012,8,button,45.0,1.0,8.0
2012,8,perez,37.0,0.0,9.0
2012,8,maldonado,29.0,1.0,10.0
2012,8,resta,21.0,0.0,12.0
2012,8,kobayashi,21.0,0.0,11.0
2012,8,michael_schumacher,2.0,0.0,18.0
2012,8,hulkenberg,7.0,0.0,15.0
2012,8,bruno_senna,15.0,0.0,13.0
2012,8,massa,11.0,0.0,14.0
2012,8,vergne,4.0,0.0,16.0
2012,8,ricciardo,2.0,0.0,17.0
2012,8,kovalainen,0.0,0.0,19.0
2012,8,petrov,0.0,0.0,23.0
2012,8,glock,0.0,0.0,20.0
2012,8,pic,0.0,0.0,21.0
2012,8,karthikeyan,0.0,0.0,22.0
2012,8,rosa,0.0,0.0,24.0
2012,9,alonso,111.0,2.0,1.0
2012,9,webber,91.0,1.0,2.0
2012,9,vettel,85.0,1.0,4.0
2012,9,hamilton,88.0,1.0,3.0
2012,9,raikkonen,73.0,0.0,6.0
2012,9,rosberg,75.0,1.0,5.0
2012,9,grosjean,53.0,0.0,7.0
2012,9,button,49.0,1.0,8.0
2012,9,perez,39.0,0.0,9.0
2012,9,maldonado,29.0,1.0,10.0
2012,9,resta,27.0,0.0,11.0
2012,9,michael_schumacher,17.0,0.0,13.0
2012,9,massa,11.0,0.0,16.0
2012,9,kobayashi,21.0,0.0,12.0
2012,9,bruno_senna,16.0,0.0,15.0
2012,9,hulkenberg,17.0,0.0,14.0
2012,9,vergne,4.0,0.0,17.0
2012,9,ricciardo,2.0,0.0,18.0
2012,9,kovalainen,0.0,0.0,19.0
2012,9,petrov,0.0,0.0,20.0
2012,9,glock,0.0,0.0,21.0
2012,9,pic,0.0,0.0,22.0
2012,9,karthikeyan,0.0,0.0,23.0
2012,9,rosa,0.0,0.0,24.0
2012,10,alonso,129.0,2.0,1.0
2012,10,webber,116.0,2.0,2.0
2012,10,vettel,100.0,1.0,3.0
2012,10,raikkonen,83.0,0.0,5.0
2012,10,hamilton,92.0,1.0,4.0
2012,10,rosberg,75.0,1.0,6.0
2012,10,button,50.0,1.0,8.0
2012,10,grosjean,61.0,0.0,7.0
2012,10,perez,39.0,0.0,9.0
2012,10,kobayashi,21.0,0.0,14.0
2012,10,maldonado,29.0,1.0,10.0
2012,10,michael_schumacher,23.0,0.0,12.0
2012,10,resta,27.0,0.0,11.0
2012,10,massa,23.0,0.0,13.0
2012,10,hulkenberg,17.0,0.0,16.0
2012,10,bruno_senna,18.0,0.0,15.0
2012,10,vergne,4.0,0.0,17.0
2012,10,ricciardo,2.0,0.0,18.0
2012,10,kovalainen,0.0,0.0,19.0
2012,10,petrov,0.0,0.0,20.0
2012,10,glock,0.0,0.0,21.0
2012,10,pic,0.0,0.0,22.0
2012,10,karthikeyan,0.0,0.0,23.0
2012,10,rosa,0.0,0.0,24.0
2012,11,alonso,154.0,3.0,1.0
2012,11,webber,120.0,2.0,2.0
2012,11,vettel,110.0,1.0,3.0
2012,11,hamilton,92.0,1.0,5.0
2012,11,raikkonen,98.0,0.0,4.0
2012,11,rosberg,76.0,1.0,6.0
2012,11,button,68.0,1.0,7.0
2012,11,grosjean,61.0,0.0,8.0
2012,11,perez,47.0,0.0,9.0
2012,11,kobayashi,33.0,0.0,10.0
2012,11,maldonado,29.0,1.0,11.0
2012,11,michael_schumacher,29.0,0.0,12.0
2012,11,resta,27.0,0.0,13.0
2012,11,massa,23.0,0.0,14.0
2012,11,bruno_senna,18.0,0.0,16.0
2012,11,hulkenberg,19.0,0.0,15.0
2012,11,vergne,4.0,0.0,17.0
2012,11,ricciardo,2.0,0.0,18.0
2012,11,kovalainen,0.0,0.0,19.0
2012,11,petrov,0.0,0.0,20.0
2012,11,glock,0.0,0.0,21.0
2012,11,pic,0.0,0.0,22.0
2012,11,karthikeyan,0.0,0.0,23.0
2012,11,rosa,0.0,0.0,24.0
2012,12,alonso,164.0,3.0,1.0
2012,12,vettel,122.0,1.0,3.0
2012,12,webber,124.0,2.0,2.0
2012,12,raikkonen,116.0,0.0,5.0
2012,12,hamilton,117.0,2.0,4.0
2012,12,button,76.0,1.0,7.0
2012,12,rosberg,77.0,1.0,6.0
2012,12,grosjean,76.0,0.0,8.0
2012,12,perez,47.0,0.0,9.0
2012,12,michael_schumacher,29.0,0.0,12.0
2012,12,massa,25.0,0.0,14.0
2012,12,kobayashi,33.0,0.0,10.0
2012,12,hulkenberg,19.0,0.0,16.0
2012,12,maldonado,29.0,1.0,11.0
2012,12,resta,27.0,0.0,13.0
2012,12,bruno_senna,24.0,0.0,15.0
2012,12,vergne,4.0,0.0,17.0
2012,12,ricciardo,2.0,0.0,18.0
2012,12,petrov,0.0,0.0,20.0
2012,12,kovalainen,0.0,0.0,19.0
2012,12,glock,0.0,0.0,21.0
2012,12,pic,0.0,0.0,22.0
2012,12,karthikeyan,0.0,0.0,23.0
2012,12,rosa,0.0,0.0,24.0
2012,13,alonso,164.0,3.0,1.0
2012,13,hamilton,117.0,2.0,5.0
2012,13,raikkonen,131.0,0.0,4.0
2012,13,vettel,140.0,1.0,2.0
2012,13,webber,132.0,2.0,3.0
2012,13,button,101.0,2.0,6.0
2012,13,rosberg,77.0,1.0,7.0
2012,13,grosjean,76.0,0.0,8.0
2012,13,perez,47.0,0.0,9.0
2012,13,massa,35.0,0.0,11.0
2012,13,michael_schumacher,35.0,0.0,10.0
2012,13,kobayashi,33.0,0.0,12.0
2012,13,resta,28.0,0.0,15.0
2012,13,hulkenberg,31.0,0.0,13.0
2012,13,maldonado,29.0,1.0,14.0
2012,13,bruno_senna,24.0,0.0,16.0
2012,13,vergne,8.0,0.0,17.0
2012,13,ricciardo,4.0,0.0,18.0
2012,13,kovalainen,0.0,0.0,20.0
2012,13,petrov,0.0,0.0,19.0
2012,13,ambrosio,0.0,0.0,0.0
2012,13,glock,0.0,0.0,21.0
2012,13,pic,0.0,0.0,22.0
2012,13,karthikeyan,0.0,0.0,23.0
2012,13,rosa,0.0,0.0,24.0
2012,14,alonso,179.0,3.0,1.0
2012,14,vettel,140.0,1.0,4.0
2012,14,raikkonen,141.0,0.0,3.0
2012,14,hamilton,142.0,3.0,2.0
2012,14,webber,132.0,2.0,5.0
2012,14,button,101.0,2.0,6.0
2012,14,rosberg,83.0,1.0,7.0
2012,14,grosjean,76.0,0.0,8.0
2012,14,perez,65.0,0.0,9.0
2012,14,massa,47.0,0.0,10.0
2012,14,resta,32.0,0.0,13.0
2012,14,michael_schumacher,43.0,0.0,11.0
2012,14,kobayashi,35.0,0.0,12.0
2012,14,hulkenberg,31.0,0.0,14.0
2012,14,maldonado,29.0,1.0,15.0
2012,14,bruno_senna,25.0,0.0,16.0
2012,14,vergne,8.0,0.0,17.0
2012,14,ricciardo,4.0,0.0,18.0
2012,14,glock,0.0,0.0,22.0
2012,14,kovalainen,0.0,0.0,19.0
2012,14,petrov,0.0,0.0,20.0
2012,14,ambrosio,0.0,0.0,21.0
2012,14,pic,0.0,0.0,23.0
2012,14,karthikeyan,0.0,0.0,24.0
2012,14,rosa,0.0,0.0,25.0
2012,15,alonso,194.0,3.0,1.0
2012,15,vettel,165.0,2.0,2.0
2012,15,raikkonen,149.0,0.0,3.0
2012,15,hamilton,142.0,3.0,4.0
2012,15,webber,132.0,2.0,5.0
2012,15,button,119.0,2.0,6.0
2012,15,rosberg,93.0,1.0,7.0
2012,15,grosjean,82.0,0.0,8.0
2012,15,massa,51.0,0.0,10.0
2012,15,perez,66.0,0.0,9.0
2012,15,kobayashi,35.0,0.0,13.0
2012,15,resta,44.0,0.0,11.0
2012,15,michael_schumacher,43.0,0.0,12.0
2012,15,hulkenberg,31.0,0.0,14.0
2012,15,maldonado,29.0,1.0,15.0
2012,15,bruno_senna,25.0,0.0,16.0
2012,15,vergne,8.0,0.0,17.0
2012,15,ricciardo,6.0,0.0,18.0
2012,15,glock,0.0,0.0,19.0
2012,15,kovalainen,0.0,0.0,20.0
2012,15,petrov,0.0,0.0,21.0
2012,15,ambrosio,0.0,0.0,22.0
2012,15,pic,0.0,0.0,23.0
2012,15,karthikeyan,0.0,0.0,24.0
2012,15,rosa,0.0,0.0,25.0
2012,16,vettel,190.0,3.0,2.0
2012,16,alonso,194.0,3.0,1.0
2012,16,raikkonen,157.0,0.0,3.0
2012,16,hamilton,152.0,3.0,4.0
2012,16,webber,134.0,2.0,5.0
2012,16,button,131.0,2.0,6.0
2012,16,rosberg,93.0,1.0,7.0
2012,16,grosjean,82.0,0.0,8.0
2012,16,massa,69.0,0.0,9.0
2012,16,perez,66.0,0.0,10.0
2012,16,kobayashi,50.0,0.0,11.0
2012,16,hulkenberg,37.0,0.0,14.0
2012,16,resta,44.0,0.0,12.0
2012,16,michael_schumacher,43.0,0.0,13.0
2012,16,maldonado,33.0,1.0,15.0
2012,16,bruno_senna,25.0,0.0,16.0
2012,16,vergne,8.0,0.0,17.0
2012,16,ricciardo,7.0,0.0,18.0
2012,16,glock,0.0,0.0,19.0
2012,16,kovalainen,0.0,0.0,20.0
2012,16,petrov,0.0,0.0,21.0
2012,16,ambrosio,0.0,0.0,22.0
2012,16,pic,0.0,0.0,23.0
2012,16,karthikeyan,0.0,0.0,24.0
2012,16,rosa,0.0,0.0,25.0
2012,17,vettel,215.0,4.0,1.0
2012,17,alonso,209.0,3.0,2.0
2012,17,raikkonen,167.0,0.0,3.0
2012,17,webber,152.0,2.0,5.0
2012,17,hamilton,153.0,3.0,4.0
2012,17,button,131.0,2.0,6.0
2012,17,rosberg,93.0,1.0,7.0
2012,17,grosjean,88.0,0.0,8.0
2012,17,massa,81.0,0.0,9.0
2012,17,perez,66.0,0.0,10.0
2012,17,kobayashi,50.0,0.0,11.0
2012,17,hulkenberg,45.0,0.0,12.0
2012,17,resta,44.0,0.0,13.0
2012,17,michael_schumacher,43.0,0.0,14.0
2012,17,maldonado,33.0,1.0,15.0
2012,17,bruno_senna,25.0,0.0,16.0
2012,17,vergne,12.0,0.0,17.0
2012,17,ricciardo,9.0,0.0,18.0
2012,17,glock,0.0,0.0,19.0
2012,17,kovalainen,0.0,0.0,20.0
2012,17,petrov,0.0,0.0,21.0
2012,17,ambrosio,0.0,0.0,22.0
2012,17,pic,0.0,0.0,23.0
2012,17,karthikeyan,0.0,0.0,24.0
2012,17,rosa,0.0,0.0,25.0
2012,18,vettel,240.0,5.0,1.0
2012,18,alonso,227.0,3.0,2.0
2012,18,raikkonen,173.0,0.0,3.0
2012,18,webber,167.0,2.0,4.0
2012,18,hamilton,165.0,3.0,5.0
2012,18,button,141.0,2.0,6.0
2012,18,massa,89.0,0.0,9.0
2012,18,rosberg,93.0,1.0,7.0
2012,18,grosjean,90.0,0.0,8.0
2012,18,perez,66.0,0.0,10.0
2012,18,kobayashi,50.0,0.0,11.0
2012,18,hulkenberg,49.0,0.0,12.0
2012,18,resta,44.0,0.0,13.0
2012,18,maldonado,33.0,1.0,15.0
2012,18,michael_schumacher,43.0,0.0,14.0
2012,18,bruno_senna,26.0,0.0,16.0
2012,18,vergne,12.0,0.0,17.0
2012,18,ricciardo,9.0,0.0,18.0
2012,18,glock,0.0,0.0,19.0
2012,18,kovalainen,0.0,0.0,20.0
2012,18,petrov,0.0,0.0,21.0
2012,18,ambrosio,0.0,0.0,22.0
2012,18,pic,0.0,0.0,23.0
2012,18,karthikeyan,0.0,0.0,24.0
2012,18,rosa,0.0,0.0,25.0
2012,19,vettel,255.0,5.0,1.0
2012,19,alonso,245.0,3.0,2.0
2012,19,raikkonen,198.0,1.0,3.0
2012,19,hamilton,165.0,3.0,5.0
2012,19,webber,167.0,2.0,4.0
2012,19,button,153.0,2.0,6.0
2012,19,massa,95.0,0.0,7.0
2012,19,grosjean,90.0,0.0,9.0
2012,19,rosberg,93.0,1.0,8.0
2012,19,perez,66.0,0.0,10.0
2012,19,kobayashi,58.0,0.0,11.0
2012,19,hulkenberg,49.0,0.0,12.0
2012,19,resta,46.0,0.0,13.0
2012,19,maldonado,43.0,1.0,14.0
2012,19,michael_schumacher,43.0,0.0,15.0
2012,19,bruno_senna,30.0,0.0,16.0
2012,19,vergne,12.0,0.0,17.0
2012,19,ricciardo,10.0,0.0,18.0
2012,19,glock,0.0,0.0,19.0
2012,19,kovalainen,0.0,0.0,20.0
2012,19,petrov,0.0,0.0,21.0
2012,19,ambrosio,0.0,0.0,22.0
2012,19,pic,0.0,0.0,23.0
2012,19,karthikeyan,0.0,0.0,24.0
2012,19,rosa,0.0,0.0,25.0
2012,20,vettel,273.0,5.0,1.0
2012,20,alonso,260.0,3.0,2.0
2012,20,raikkonen,206.0,1.0,3.0
2012,20,hamilton,190.0,4.0,4.0
2012,20,button,163.0,2.0,6.0
2012,20,webber,167.0,2.0,5.0
2012,20,massa,107.0,0.0,7.0
2012,20,grosjean,96.0,0.0,8.0
2012,20,rosberg,93.0,1.0,9.0
2012,20,perez,66.0,0.0,10.0
2012,20,hulkenberg,53.0,0.0,12.0
2012,20,kobayashi,58.0,0.0,11.0
2012,20,michael_schumacher,43.0,0.0,15.0
2012,20,resta,46.0,0.0,13.0
2012,20,maldonado,45.0,1.0,14.0
2012,20,bruno_senna,31.0,0.0,16.0
2012,20,vergne,12.0,0.0,17.0
2012,20,ricciardo,10.0,0.0,18.0
2012,20,petrov,0.0,0.0,21.0
2012,20,glock,0.0,0.0,19.0
2012,20,pic,0.0,0.0,23.0
2012,20,kovalainen,0.0,0.0,20.0
2012,20,ambrosio,0.0,0.0,22.0
2012,20,karthikeyan,0.0,0.0,24.0
2012,20,rosa,0.0,0.0,25.0
2013,1,raikkonen,0.0,0.0,0.0
2013,1,alonso,0.0,0.0,0.0
2013,1,vettel,0.0,0.0,0.0
2013,1,massa,0.0,0.0,0.0
2013,1,hamilton,0.0,0.0,0.0
2013,1,webber,0.0,0.0,0.0
2013,1,sutil,0.0,0.0,0.0
2013,1,resta,0.0,0.0,0.0
2013,1,button,0.0,0.0,0.0
2013,1,grosjean,0.0,0.0,0.0
2013,1,perez,0.0,0.0,0.0
2013,1,vergne,0.0,0.0,0.0
2013,1,gutierrez,0.0,0.0,0.0
2013,1,bottas,0.0,0.0,0.0
2013,1,jules_bianchi,0.0,0.0,0.0
2013,1,pic,0.0,0.0,0.0
2013,1,chilton,0.0,0.0,0.0
2013,1,garde,0.0,0.0,0.0
2013,1,ricciardo,0.0,0.0,0.0
2013,1,rosberg,0.0,0.0,0.0
2013,1,maldonado,0.0,0.0,0.0
2013,1,hulkenberg,0.0,0.0,0.0
2013,2,vettel,15.0,0.0,3.0
2013,2,raikkonen,25.0,1.0,1.0
2013,2,webber,8.0,0.0,6.0
2013,2,hamilton,10.0,0.0,5.0
2013,2,massa,12.0,0.0,4.0
2013,2,alonso,18.0,0.0,2.0
2013,2,rosberg,0.0,0.0,20.0
2013,2,grosjean,1.0,0.0,10.0
2013,2,sutil,6.0,0.0,7.0
2013,2,resta,4.0,0.0,8.0
2013,2,hulkenberg,0.0,0.0,22.0
2013,2,perez,0.0,0.0,11.0
2013,2,button,2.0,0.0,9.0
2013,2,vergne,0.0,0.0,12.0
2013,2,bottas,0.0,0.0,14.0
2013,2,gutierrez,0.0,0.0,13.0
2013,2,jules_bianchi,0.0,0.0,15.0
2013,2,pic,0.0,0.0,16.0
2013,2,garde,0.0,0.0,18.0
2013,2,chilton,0.0,0.0,17.0
2013,2,ricciardo,0.0,0.0,19.0
2013,2,maldonado,0.0,0.0,21.0
2013,3,vettel,40.0,1.0,1.0
2013,3,raikkonen,31.0,1.0,2.0
2013,3,alonso,18.0,0.0,6.0
2013,3,hamilton,25.0,0.0,4.0
2013,3,massa,22.0,0.0,5.0
2013,3,webber,26.0,0.0,3.0
2013,3,rosberg,12.0,0.0,7.0
2013,3,button,2.0,0.0,13.0
2013,3,grosjean,9.0,0.0,8.0
2013,3,resta,4.0,0.0,10.0
2013,3,ricciardo,0.0,0.0,21.0
2013,3,sutil,6.0,0.0,9.0
2013,3,hulkenberg,4.0,0.0,11.0
2013,3,perez,2.0,0.0,12.0
2013,3,vergne,1.0,0.0,14.0
2013,3,bottas,0.0,0.0,15.0
2013,3,gutierrez,0.0,0.0,16.0
2013,3,jules_bianchi,0.0,0.0,17.0
2013,3,pic,0.0,0.0,18.0
2013,3,maldonado,0.0,0.0,22.0
2013,3,garde,0.0,0.0,19.0
2013,3,chilton,0.0,0.0,20.0
2013,4,vettel,52.0,1.0,1.0
2013,4,raikkonen,49.0,1.0,2.0
2013,4,hamilton,40.0,0.0,4.0
2013,4,alonso,43.0,1.0,3.0
2013,4,webber,26.0,0.0,6.0
2013,4,massa,30.0,0.0,5.0
2013,4,grosjean,11.0,0.0,9.0
2013,4,resta,8.0,0.0,10.0
2013,4,rosberg,12.0,0.0,7.0
2013,4,button,12.0,0.0,8.0
2013,4,perez,2.0,0.0,14.0
2013,4,sutil,6.0,0.0,12.0
2013,4,ricciardo,6.0,0.0,11.0
2013,4,hulkenberg,5.0,0.0,13.0
2013,4,vergne,1.0,0.0,15.0
2013,4,bottas,0.0,0.0,16.0
2013,4,maldonado,0.0,0.0,20.0
2013,4,gutierrez,0.0,0.0,17.0
2013,4,jules_bianchi,0.0,0.0,18.0
2013,4,pic,0.0,0.0,19.0
2013,4,garde,0.0,0.0,21.0
2013,4,chilton,0.0,0.0,22.0
2013,5,vettel,77.0,2.0,1.0
2013,5,raikkonen,67.0,1.0,2.0
2013,5,alonso,47.0,1.0,4.0
2013,5,hamilton,50.0,0.0,3.0
2013,5,massa,30.0,0.0,6.0
2013,5,webber,32.0,0.0,5.0
2013,5,grosjean,26.0,0.0,7.0
2013,5,resta,20.0,0.0,8.0
2013,5,rosberg,14.0,0.0,9.0
2013,5,button,13.0,0.0,10.0
2013,5,perez,10.0,0.0,11.0
2013,5,ricciardo,6.0,0.0,13.0
2013,5,sutil,6.0,0.0,12.0
2013,5,hulkenberg,5.0,0.0,14.0
2013,5,vergne,1.0,0.0,15.0
2013,5,gutierrez,0.0,0.0,18.0
2013,5,bottas,0.0,0.0,16.0
2013,5,maldonado,0.0,0.0,17.0
2013,5,jules_bianchi,0.0,0.0,19.0
2013,5,pic,0.0,0.0,20.0
2013,5,garde,0.0,0.0,21.0
2013,5,chilton,0.0,0.0,22.0
2013,6,vettel,89.0,2.0,1.0
2013,6,raikkonen,85.0,1.0,2.0
2013,6,alonso,72.0,2.0,3.0
2013,6,hamilton,50.0,0.0,4.0
2013,6,webber,42.0,0.0,6.0
2013,6,rosberg,22.0,0.0,9.0
2013,6,massa,45.0,0.0,5.0
2013,6,resta,26.0,0.0,8.0
2013,6,grosjean,26.0,0.0,7.0
2013,6,button,17.0,0.0,10.0
2013,6,sutil,6.0,0.0,13.0
2013,6,perez,12.0,0.0,11.0
2013,6,ricciardo,7.0,0.0,12.0
2013,6,hulkenberg,5.0,0.0,14.0
2013,6,vergne,1.0,0.0,15.0
2013,6,gutierrez,0.0,0.0,16.0
2013,6,bottas,0.0,0.0,17.0
2013,6,maldonado,0.0,0.0,18.0
2013,6,jules_bianchi,0.0,0.0,19.0
2013,6,pic,0.0,0.0,20.0
2013,6,chilton,0.0,0.0,22.0
2013,6,garde,0.0,0.0,21.0
2013,7,vettel,107.0,2.0,1.0
2013,7,alonso,78.0,2.0,3.0
2013,7,raikkonen,86.0,1.0,2.0
2013,7,hamilton,62.0,0.0,4.0
2013,7,webber,57.0,0.0,5.0
2013,7,rosberg,47.0,1.0,6.0
2013,7,massa,45.0,0.0,7.0
2013,7,resta,28.0,0.0,8.0
2013,7,grosjean,26.0,0.0,9.0
2013,7,button,25.0,0.0,10.0
2013,7,sutil,16.0,0.0,11.0
2013,7,vergne,5.0,0.0,15.0
2013,7,perez,12.0,0.0,12.0
2013,7,ricciardo,7.0,0.0,13.0
2013,7,hulkenberg,5.0,0.0,14.0
2013,7,gutierrez,0.0,0.0,16.0
2013,7,bottas,0.0,0.0,17.0
2013,7,maldonado,0.0,0.0,18.0
2013,7,jules_bianchi,0.0,0.0,19.0
2013,7,pic,0.0,0.0,20.0
2013,7,chilton,0.0,0.0,21.0
2013,7,garde,0.0,0.0,22.0
2013,8,vettel,132.0,3.0,1.0
2013,8,alonso,96.0,2.0,2.0
